,SameHand,SameFinger,SameKey,Reach,Hurdle,Press_L_Little,Press_L_Ring,Press_L_Middle,Press_L_Index,Press_R_Little,Press_R_Ring,Press_R_Middle,Press_R_Index,Dist_L_Little,Dist_L_Ring,Dist_L_Middle,Dist_L_Index,Dist_R_Little,Dist_R_Ring,Dist_R_Middle,Dist_R_Index,Frequency,Keyboard
&!,0,0,0,1,0,1,0,0,0,1,0,0,0,6.791314047731097,0.0,0.0,0.0,4.913,0.0,0.0,3.975162683964177,0,IME
&],1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,3.908723446592381,0.0,0.0,3.975162683964177,0,IME
&f,0,0,0,0,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,0.038,0.0,0.0,0.0,3.975162683964177,0,IME
&W,0,0,0,1,0,0,1,0,0,1,0,0,0,2.81615136376692,1.9208170383762733,0.0,0.0,4.913,0.0,0.0,3.975162683964177,0,IME
&3,0,0,0,1,0,0,0,1,0,0,0,0,0,2.81615136376692,0.0,3.975162683964177,0.0,0.0,0.0,0.0,3.975162683964177,0,IME
&.,1,0,0,1,1,0,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,3.975162683964177,0,IME
&%,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,3.80711793394688,4.913,0.0,0.0,3.975162683964177,0,IME
&(,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.9833295172900325,0.0,3.975162683964177,0,IME
&7,1,1,1,1,0,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0,IME
&P,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.9208170383762733,0.0,0.0,3.975162683964177,0,IME
&G,0,0,0,0,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,1.913,4.913,0.0,0.0,3.975162683964177,0,IME
&a,0,0,0,0,0,1,0,0,0,0,0,0,0,2.85415136376692,0.0,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0,IME
&1,0,0,0,1,0,1,0,0,0,0,0,0,0,6.791314047731097,0.0,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0,IME
&M,1,1,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09264358259653,0,IME
&Z,0,0,0,1,0,1,0,0,0,1,0,0,0,4.944904816472428,0.0,0.0,0.0,4.913,0.0,0.0,3.975162683964177,0,IME
&N,1,1,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68542287584026,0,IME
&-,1,0,0,1,0,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,3.8110127219504575,0.0,0.0,3.975162683964177,0,IME
&r,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,1.9208170383762733,0.0,0.0,0.0,3.975162683964177,0,IME
&p,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,1.9208170383762733,0.0,0.0,3.975162683964177,0,IME
&[,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,2.435524765252697,0.0,0.0,3.975162683964177,0,IME
&E,0,0,0,1,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,1.9208170383762733,0.0,4.913,0.0,0.0,3.975162683964177,0,IME
&n,1,1,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.0,5.68542287584026,0,IME
&w,0,0,0,1,0,0,1,0,0,0,0,0,0,2.81615136376692,1.9208170383762733,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0,IME
&R,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,1.9208170383762733,4.913,0.0,0.0,3.975162683964177,0,IME
&g,0,0,0,0,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,1.913,0.0,0.0,0.0,3.975162683964177,0,IME
&),1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,3.975162683964177,0.0,0.0,3.975162683964177,0,IME
&T,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,4.913,0.0,0.0,3.975162683964177,0,IME
&:,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,3.975162683964177,0,IME
&{,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.435524765252697,0.0,0.0,3.975162683964177,0,IME
&8,1,0,0,1,0,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,0.0,0.0,3.975162683964177,3.975162683964177,0,IME
&t,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,0.0,0.0,0.0,3.975162683964177,0,IME
&},1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,3.908723446592381,0.0,0.0,3.975162683964177,0,IME
&q,0,0,0,1,0,1,0,0,0,0,0,0,0,4.7369684021431935,0.0,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0,IME
&u,1,1,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.0,2.1667534527055072,1,IME
&k,1,0,0,0,0,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.038,3.975162683964177,0,IME
&+,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,4.265957544725349,0.0,0.0,3.975162683964177,0,IME
&L,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,3.975162683964177,0,IME
&*,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.975162683964177,3.975162683964177,0,IME
&O,1,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.9208170383762733,0.0,3.975162683964177,0,IME
"&,",1,0,0,1,1,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,3.975162683964177,0,IME
&A,0,0,0,0,0,1,0,0,0,1,0,0,0,2.85415136376692,0.0,0.0,0.0,4.913,0.0,0.0,3.975162683964177,0,IME
&h,1,1,0,0,0,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.0,3.8490127219504573,0,IME
&i,1,0,0,1,1,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,0.0,0.0,1.9208170383762733,3.975162683964177,0,IME
&~,0,0,0,1,0,1,0,0,0,1,0,0,0,7.732483558277664,0.0,0.0,0.0,4.913,0.0,0.0,3.975162683964177,0,IME
&Y,1,1,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.177933633585989,0,IME
&_,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,3.8110127219504575,0.0,0.0,3.975162683964177,0,IME
&j,1,1,0,0,0,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.0,4.013162683964177,0,IME
&H,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8490127219504573,0,IME
&U,1,1,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1667534527055072,0,IME
&<,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,3.975162683964177,0,IME
&z,0,0,0,1,0,1,0,0,0,0,0,0,0,4.944904816472428,0.0,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0,IME
&B,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,3.4078108255508943,4.913,0.0,0.0,3.975162683964177,0,IME
&=,1,0,0,1,0,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,4.265957544725349,0.0,0.0,3.975162683964177,0,IME
&o,1,0,0,1,1,0,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,0.0,1.9208170383762733,0.0,3.975162683964177,0,IME
&#,0,0,0,1,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,3.975162683964177,0.0,4.913,0.0,0.0,3.975162683964177,0,IME
&$,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,3.975162683964177,4.913,0.0,0.0,3.975162683964177,0,IME
&4,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,3.975162683964177,0.0,0.0,0.0,3.975162683964177,0,IME
&x,0,0,0,1,0,0,1,0,0,0,0,0,0,2.81615136376692,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0,IME
&|,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,6.05448776280647,0.0,0.0,3.975162683964177,0,IME
&I,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.9208170383762733,3.975162683964177,0,IME
&?,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,3.975162683964177,0,IME
&2,0,0,0,1,0,0,1,0,0,0,0,0,0,2.81615136376692,3.975162683964177,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0,IME
&/,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,3.975162683964177,0,IME
&@,0,0,0,1,0,0,1,0,0,1,0,0,0,2.81615136376692,3.975162683964177,0.0,0.0,4.913,0.0,0.0,3.975162683964177,0,IME
"&""",1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.913,0.0,0.0,3.975162683964177,0,IME
&b,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,3.4078108255508943,0.0,0.0,0.0,3.975162683964177,0,IME
&6,1,1,0,1,0,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.0,1.951,0,IME
&m,1,1,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.0,6.09264358259653,0,IME
&5,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,3.80711793394688,0.0,0.0,0.0,3.975162683964177,0,IME
&S,0,0,0,0,0,0,1,0,0,1,0,0,0,2.81615136376692,0.038,0.0,0.0,4.913,0.0,0.0,3.975162683964177,0,IME
&J,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.013162683964177,0,IME
&0,1,0,0,1,0,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,3.975162683964177,0.0,0.0,3.975162683964177,0,IME
&D,0,0,0,0,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,0.038,0.0,4.913,0.0,0.0,3.975162683964177,0,IME
&K,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,3.975162683964177,0,IME
&`,0,0,0,1,0,1,0,0,0,0,0,0,0,7.732483558277664,0.0,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0,IME
&v,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,3.975162683964177,0,IME
&\,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,6.05448776280647,0.0,0.0,3.975162683964177,0,IME
&V,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,2.1287534527055074,4.913,0.0,0.0,3.975162683964177,0,IME
&C,0,0,0,1,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,4.913,0.0,0.0,3.975162683964177,0,IME
&',1,0,0,0,0,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,1.913,0.0,0.0,3.975162683964177,0,IME
&c,0,0,0,1,0,0,0,1,0,0,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,3.975162683964177,0,IME
&y,1,1,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.0,2.177933633585989,0,IME
>9,1,1,0,1,1,0,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,0.0,6.101829818373567,0.0,0.0,0,IME
>l,1,1,0,0,0,0,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,0.0,2.1667534527055072,0.0,0.0,0,IME
>e,0,0,0,1,0,0,0,1,0,0,0,0,0,2.81615136376692,0.0,1.9208170383762733,0.0,0.0,2.1287534527055074,0.0,0.0,0,IME
>s,0,0,0,0,0,0,1,0,0,0,0,0,0,2.81615136376692,0.038,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,0,IME
>&,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,3.975162683964177,0,IME
>>,1,1,1,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0,IME
>Q,0,0,0,1,0,1,0,0,0,1,0,0,0,4.7369684021431935,0.0,0.0,0.0,4.913,2.1287534527055074,0.0,0.0,0,IME
>X,0,0,0,1,0,0,1,0,0,1,0,0,0,2.81615136376692,2.1287534527055074,0.0,0.0,4.913,2.1287534527055074,0.0,0.0,0,IME
>;,1,0,0,0,0,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,0.038,2.1287534527055074,0.0,0.0,0,IME
>F,0,0,0,0,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,0.038,4.913,2.1287534527055074,0.0,0.0,0,IME
>^,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,4.916332194510744,0,IME
>d,0,0,0,0,0,0,0,1,0,0,0,0,0,2.81615136376692,0.0,0.038,0.0,0.0,2.1287534527055074,0.0,0.0,0,IME
>!,0,0,0,1,0,1,0,0,0,1,0,0,0,6.791314047731097,0.0,0.0,0.0,4.913,2.1287534527055074,0.0,0.0,0,IME
>],1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,3.908723446592381,2.1287534527055074,0.0,0.0,0,IME
>f,0,0,0,0,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,0.038,0.0,2.1287534527055074,0.0,0.0,0,IME
>W,0,0,0,1,0,0,1,0,0,1,0,0,0,2.81615136376692,1.9208170383762733,0.0,0.0,4.913,2.1287534527055074,0.0,0.0,0,IME
>3,0,0,0,1,0,0,0,1,0,0,0,0,0,2.81615136376692,0.0,3.975162683964177,0.0,0.0,2.1287534527055074,0.0,0.0,0,IME
>.,1,1,1,1,0,0,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0,IME
>%,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,3.80711793394688,4.913,2.1287534527055074,0.0,0.0,0,IME
>(,1,1,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,6.101829818373567,0.0,0.0,0,IME
>7,1,0,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,3.975162683964177,0,IME
>P,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.9208170383762733,2.1287534527055074,0.0,0.0,0,IME
>G,0,0,0,0,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,1.913,4.913,2.1287534527055074,0.0,0.0,0,IME
>a,0,0,0,0,0,1,0,0,0,0,0,0,0,2.85415136376692,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,0,IME
>1,0,0,0,1,0,1,0,0,0,0,0,0,0,6.791314047731097,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,0,IME
>M,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,2.1287534527055074,0,IME
>Z,0,0,0,1,0,1,0,0,0,1,0,0,0,4.944904816472428,0.0,0.0,0.0,4.913,2.1287534527055074,0.0,0.0,0,IME
>N,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,2.139933633585989,0,IME
>-,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,3.8110127219504575,2.1287534527055074,0.0,0.0,0,IME
>r,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,1.9208170383762733,0.0,2.1287534527055074,0.0,0.0,0,IME
>p,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,1.9208170383762733,2.1287534527055074,0.0,0.0,0,IME
>[,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,2.435524765252697,2.1287534527055074,0.0,0.0,0,IME
>E,0,0,0,1,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,1.9208170383762733,0.0,4.913,2.1287534527055074,0.0,0.0,0,IME
>n,1,0,0,1,0,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,2.139933633585989,0,IME
>w,0,0,0,1,0,0,1,0,0,0,0,0,0,2.81615136376692,1.9208170383762733,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,0,IME
>R,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,1.9208170383762733,4.913,2.1287534527055074,0.0,0.0,0,IME
>g,0,0,0,0,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,1.913,0.0,2.1287534527055074,0.0,0.0,0,IME
>),1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,3.975162683964177,2.1287534527055074,0.0,0.0,0,IME
>T,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,4.913,2.1287534527055074,0.0,0.0,0,IME
>:,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.038,2.1287534527055074,0.0,0.0,0,IME
>{,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.435524765252697,2.1287534527055074,0.0,0.0,0,IME
>8,1,0,0,1,1,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,0.0,2.1287534527055074,3.975162683964177,0.0,0,IME
>t,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,0.0,2.1287534527055074,0.0,0.0,0,IME
>},1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,3.908723446592381,2.1287534527055074,0.0,0.0,0,IME
>q,0,0,0,1,0,1,0,0,0,0,0,0,0,4.7369684021431935,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,0,IME
>u,1,0,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,1.9208170383762733,0,IME
>k,1,0,0,0,0,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,0.0,2.1287534527055074,0.038,0.0,0,IME
>+,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,4.265957544725349,2.1287534527055074,0.0,0.0,0,IME
>L,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.1667534527055072,0.0,0.0,0,IME
>*,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,3.975162683964177,0.0,0,IME
>O,1,1,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.013162683964177,0.0,0.0,0,IME
">,",1,0,0,1,0,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,0.0,2.1287534527055074,2.1287534527055074,0.0,0,IME
>A,0,0,0,0,0,1,0,0,0,1,0,0,0,2.85415136376692,0.0,0.0,0.0,4.913,2.1287534527055074,0.0,0.0,0,IME
>h,1,0,0,0,0,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,1.913,0,IME
>i,1,0,0,1,1,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,0.0,2.1287534527055074,1.9208170383762733,0.0,0,IME
>~,0,0,0,1,0,1,0,0,0,1,0,0,0,7.732483558277664,0.0,0.0,0.0,4.913,2.1287534527055074,0.0,0.0,0,IME
>Y,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,2.9316352569043667,0,IME
>_,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,3.8110127219504575,2.1287534527055074,0.0,0.0,0,IME
>j,1,0,0,0,0,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,0.038,0,IME
>H,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,1.913,0,IME
>U,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,1.9208170383762733,0,IME
><,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,2.1287534527055074,0.0,0,IME
>z,0,0,0,1,0,1,0,0,0,0,0,0,0,4.944904816472428,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,0,IME
>B,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,3.4078108255508943,4.913,2.1287534527055074,0.0,0.0,0,IME
>=,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,4.265957544725349,2.1287534527055074,0.0,0.0,0,IME
>o,1,1,0,1,1,0,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,0.0,4.013162683964177,0.0,0.0,0,IME
>#,0,0,0,1,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,3.975162683964177,0.0,4.913,2.1287534527055074,0.0,0.0,0,IME
>$,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,3.975162683964177,4.913,2.1287534527055074,0.0,0.0,0,IME
>4,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,3.975162683964177,0.0,2.1287534527055074,0.0,0.0,0,IME
>x,0,0,0,1,0,0,1,0,0,0,0,0,0,2.81615136376692,2.1287534527055074,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,0,IME
>|,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,6.05448776280647,2.1287534527055074,0.0,0.0,0,IME
>I,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,1.9208170383762733,0.0,0,IME
>?,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.1287534527055074,2.1287534527055074,0.0,0.0,0,IME
>2,0,0,0,1,0,0,1,0,0,0,0,0,0,2.81615136376692,3.975162683964177,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,0,IME
>/,1,0,0,1,0,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,2.1287534527055074,2.1287534527055074,0.0,0.0,0,IME
>@,0,0,0,1,0,0,1,0,0,1,0,0,0,2.81615136376692,3.975162683964177,0.0,0.0,4.913,2.1287534527055074,0.0,0.0,0,IME
">""",1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.913,2.1287534527055074,0.0,0.0,0,IME
>b,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,3.4078108255508943,0.0,2.1287534527055074,0.0,0.0,0,IME
>6,1,0,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,4.916332194510744,0,IME
>m,1,0,0,1,0,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,2.1287534527055074,0,IME
>5,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,3.80711793394688,0.0,2.1287534527055074,0.0,0.0,0,IME
>S,0,0,0,0,0,0,1,0,0,1,0,0,0,2.81615136376692,0.038,0.0,0.0,4.913,2.1287534527055074,0.0,0.0,0,IME
>J,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,0.038,0,IME
>0,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,3.975162683964177,2.1287534527055074,0.0,0.0,0,IME
>D,0,0,0,0,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,0.038,0.0,4.913,2.1287534527055074,0.0,0.0,0,IME
>K,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0.038,0.0,0,IME
>`,0,0,0,1,0,1,0,0,0,0,0,0,0,7.732483558277664,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,0,IME
>v,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,2.1287534527055074,0.0,2.1287534527055074,0.0,0.0,0,IME
>\,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,6.05448776280647,2.1287534527055074,0.0,0.0,0,IME
>V,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,2.1287534527055074,4.913,2.1287534527055074,0.0,0.0,0,IME
>C,0,0,0,1,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,4.913,2.1287534527055074,0.0,0.0,0,IME
>',1,0,0,0,0,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,1.913,2.1287534527055074,0.0,0.0,0,IME
>c,0,0,0,1,0,0,0,1,0,0,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,0.0,2.1287534527055074,0.0,0.0,0,IME
>y,1,0,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,2.9316352569043667,0,IME
Q9,0,0,0,1,0,0,0,0,0,0,1,0,0,1.9208170383762733,0.0,0.0,0.0,4.913,3.9833295172900325,0.0,0.0,0,IME
Ql,0,0,0,0,0,0,0,0,0,0,1,0,0,1.9208170383762733,0.0,0.0,0.0,4.913,0.038,0.0,0.0,0,IME
Qe,1,0,0,1,0,0,0,1,0,0,0,0,0,1.9208170383762733,0.0,1.9208170383762733,0.0,4.913,0.0,0.0,0.0,0,IME
Qs,1,0,0,0,0,0,1,0,0,0,0,0,0,1.9208170383762733,0.038,0.0,0.0,4.913,0.0,0.0,0.0,0,IME
Q&,0,0,0,1,0,1,0,0,0,0,0,0,1,4.7369684021431935,0.0,0.0,0.0,4.913,0.0,0.0,3.975162683964177,0,IME
